Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Proteins_Avg;Lipids_Avg;Vitamin_Mineral_Premix;Digestible_Energy;Period Feed Qty;Model Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;PRODUCT TYPE;GROUPING PROD. BGT
GREECE;PETALAS;PE_16;BAS11042013NIR;BASS;9.79;14.41;NIREUS;;2013;April;31/07/14;31/10/14;291.87;438;417.46;4.92;415.73;424.73;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;24887.5;26462.98394;5.95;93902;27407.17674;92097;40338.486;0;0;0;12931.30926;10880.30907;1.924592437;2.287389066;1805;1582;-14.1;0.81;0.83;0.44;24887.5;1.12;;GR BASS SMOOTHLY;PE_14\BAS11042013NIR;Unchecked;;0;18;23.28;0;0;0;0;2;25849.99;21.7226825;1.868512653;2314;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ08;BAS11042014VML(S7B);BASS;4.32;7.03;VONITSA;0-22%21,6;2014;April;31/07/14;28/08/14;39.78;59.6;61.24;-2.68;60.77;61.69;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;3137.5;3208.385216;2.21;108485;4315.5333;118031;7034.6476;0;0;0;2719.1143;2857.21057;1.153868375;1.098098976;1850;931;-98.71;2.01;1.99;1.44;2537.5;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;3;22.3;0;0;0;0;2;3625;3.286491387;1.200776273;595;A 1-300;A 1-300;;
GREECE;PETALAS;PE_03;BAS11062013NIR;BASS;6.9;9.9;NIREUS;;2013;June;31/07/14;31/10/14;284.95;427;410.07;4.13;405.51;418.04;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;17450;18656.27635;6.47;67800;19319.61;64890;27708.03;0;0;0;8388.42;6993.9339;2.080248724;2.495019291;2900;1121;-158.7;0.82;0.84;0.44;17450;1.12;;GR BASS SMOOTHLY;PE_01\BAS11062013NIR;Unchecked;;0;21;23.28;0;0;0;0;2;44845;40.76818182;1.862024054;634;A 1-300;A 1-300;;
GREECE;PETALAS;AKS09;BAS14032014V__;BASS;4.36;5.14;VONITSA;22-43%15,1;2014;March;31/07/14;12/08/14;40.62;43.94;45.72;-3.89;45.1;50.19;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;723;1366.458081;47.09;107215;4355.0733;117035;5142.5179;0;0;0;787.4446;923.2052;0.91815983;0.783141169;990;414;-139.13;1.27;1.25;0.65;548;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;3;21.99;0;0;0;0;2;5575;4.964381122;1.231677812;505;A 1-300;A 1-300;;
GREECE;PETALAS;PE_13;BAS14042014VML;BASS;3.01;2.93;VONITSA;23-41%20,6;2014;April;31/07/14;21/10/14;39.72;110.24;105.25;4.74;104.92;112.32;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;7152;7993.613904;10.53;75810;3011.1732;74435;8205.7144;0;0;0;5194.5412;4798.547;1.376829969;1.490451172;2380;1826;-30.34;1.68;1.73;1.24;3850;1.229;;GR BASS SMOOTHLY;;Unchecked;;0;12;23.47;0;0;0;0;2;4620;5.915492958;1.334353015;1955;A 1-300;A 1-300;;
GREECE;PETALAS;PE_07;BAS18072013VON;BASS;5.38;8.85;VONITSA;42-100%17,5;2013;July;31/07/14;31/01/15;224;438;412.63;6.15;423.2;452.29;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;25637.5;31936.00994;19.72;67300;15075.2;56548;24768.024;561.98934;0;0;10254.81334;9417.90294;2.500045505;2.722208985;4310;2120;-103.3;0.71;0.68;0.36;23325;1.12;;GR BASS SMOOTHLY;PE_10\BAS18072013VON;Unchecked;;0;51;21.01;0;0;0;1;2;39665;35.86347197;1.976780462;2222;A 1-300;A 1-300;;
GREECE;PETALAS;AKS06;BAS18072014V_L;BASS;0.84;3.99;VONITSA;;2014;July;31/07/14;03/10/14;7.05;34.02;35.2;-3.35;35.96;41.24;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;4078;4996.824047;18.39;119710;843.9555;117265;3989.3553;0;0;0;3145.3998;3372.8939;1.296496553;1.20905078;2625;2790;5.91;3.15;3.04;2.46;2649.5;1.608;;GR BASS SMOOTHLY;;Unchecked;;0;0;23.54;0;0;0;0;2;2935;2.441763727;1.258462904;476;A 1-300;A 1-300;;
GREECE;PETALAS;PE_18;BAS19062013NIR;BASS;4.69;6.85;NIREUS;;2013;June;31/07/14;31/01/15;235.08;496;446.13;11.18;498.9;462.45;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;23237.5;25273.2349;8.05;55881;13136.50548;38695;19192.72;4706.75568;0;0;10762.9702;10875.1857;2.15902298;2.136745122;3820;1566;-143.93;0.7;0.45;0.41;22237.5;1.12;;GR BASS SMOOTHLY;PE_11\BAS19062013NIR;Unchecked;;0;52;21.01;0;0;0;1;2;61095;55.54090909;2.120614096;61;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ02;BAS20032014V_;BASS;4.04;2.07;VONITSA;81-100%18,9;2014;March;31/07/14;21/08/14;47.58;68.12;62.07;9.75;61.84;64.61;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1675;1977.706252;15.31;84876;4038.40008;85048;5793.46976;0;0;0;1755.06968;1220.96824;0.954378062;1.371862056;640;550;-16.36;1.64;1.73;1.71;1625;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;2;22.08;0;0;0;0;2;5301;5.929530201;1.289017874;364;A 1-300;A 1-300;;
GREECE;PETALAS;AKS04;BAS20032014xV_;BASS;4.58;5.65;VONITSA;81-100%18,9;2014;March;31/07/14;19/08/14;52.28;64.63;65.74;-1.69;65.24;68.03;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1625;1904.104733;14.66;87560;4577.6368;87406;5649.04978;0;0;0;1071.41298;1124.73064;1.516688738;1.444790372;3230;514;-528.4;1.68;1.67;1.12;1537.5;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;3;22.08;0;0;0;0;2;6010;6.648230088;1.368922504;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKS03;BAS22052013NIRx;BASS;8.02;13.55;NIREUS;;2013;May;31/07/14;31/01/15;264.07;532;470.16;13.15;532.65;489.69;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;37575;41805.17826;10.12;85036;22455.45652;71291;37926.812;555.09944;0;0;16026.45492;16072.79407;2.344560927;2.33780137;4653;2332;-99.53;0.69;0.67;0.38;37375;1.12;;GR BASS SMOOTHLY;AKS09\BAS22052013NIRx;Unchecked;;0;51;21.01;0;0;0;1;2;69774.91;49.91305353;2.155973626;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ06;BAS25072014VML;BASS;0.7;4.37;VONITSA;0-37%16,4;2014;July;31/07/14;03/10/14;6.23;39.65;35.43;11.91;36.36;38.78;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3959;4438.7252;10.81;112240;699.2552;110280;4372.602;0;0;0;3673.3468;3310.5256;1.077763744;1.195882612;2160;2684;19.52;3.09;3.26;2.89;2652.5;1.608;;GR BASS SMOOTHLY;;Unchecked;;0;0;23.54;0;0;0;0;2;2620;2.320637733;1.071075183;595;A 1-300;A 1-300;;
GREECE;PETALAS;AKS01;BAS29032014V__;BASS;3.61;5.69;VONITSA;80-100%12,5;2014;March;31/07/14;30/08/14;35.69;56.33;54.57;3.23;54.5;58.66;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2525;3087.932441;18.23;101267;3614.21923;101035;5691.30155;0;0;0;2077.08232;1892.18827;1.215647534;1.334433809;1265;930;-36.02;1.84;1.87;1.52;1875;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;2;22.39;0;0;0;0;2;6505;6.136792453;1.274921158;430;A 1-300;A 1-300;;
GREECE;PETALAS;PE_03;BAS29042013NIR;BASS;10.13;13.76;NIREUS;;2013;April;31/07/14;31/10/14;287.19;397;411.5;-3.52;413.11;420.44;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;25750;27774.15437;7.29;98747;28359.15093;97062;38533.614;0;0;0;10174.46307;11738.13189;2.530846082;2.193705118;1685;1674;-0.66;0.84;0.83;0.35;25750;1.12;;GR BASS SMOOTHLY;PE_05\BAS29042013NIR;Unchecked;;0;20;23.28;0;0;0;0;2;58523.3;41.54777021;2.1266759;2681;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ03;BAS31032014VMI;BASS;3.66;7.22;VONITSA;0-58%17,4;2014;March;31/07/14;20/09/14;30.6;62.22;61.14;1.77;61.29;70.56;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;4800;6373.39849;24.69;119563;3658.6278;116050;7220.631;0;0;0;3562.0032;3454.0767;1.347556341;1.38966225;2095;1819;-15.17;1.8;1.81;1.39;3587.5;1.229;;GR BASS SMOOTHLY;;Unchecked;;0;5;23.48;0;0;0;0;2;6400;5.599300087;1.33325056;138;A 1-300;A 1-300;;
GREECE;PETALAS;PE_08;BAS31072013VON;BASS;5.27;8.52;VONITSA;28-86%17,9;2013;July;31/07/14;31/10/14;195.9;324;311.14;4.13;308;326.78;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;16250;18587.00212;12.57;75375;14765.9625;73660;23865.84;0;0;0;9099.8775;7921.3175;1.785738324;2.05142642;1715;1326;-29.34;0.93;0.96;0.55;9550;1.12;;GR BASS SMOOTHLY;PE_13\BAS31072013VON;Unchecked;;0;22;23.28;0;0;0;0;2;34774.98;31.61362393;1.761216254;59;A 1-300;A 1-300;;
GREECE;PETALAS;PE_08;BAS31072013VONx;BASS;5.66;8.78;VONITSA;28-86%17,9;2013;July;31/07/14;31/10/14;185.07;299;298.68;0.11;295.83;315.63;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;17975;20782.38886;13.51;85635;15848.46945;82190;24574.81;0;0;0;8726.34055;8465.79825;2.059855434;2.123249275;3445;1577;-118.45;0.98;0.99;0.52;8812.5;1.12;;GR BASS SMOOTHLY;PEZ03\BAS31072013VONx;Unchecked;;0;18;23.28;0;0;0;0;2;30409.98;29.6393625;1.868761483;593;A 1-300;A 1-300;;
GREECE;PETALAS;AKK04;BAS31072014VML;BASS;0.38;3.3;VONITSA;80-100%20,7;2014;July;31/07/14;03/10/14;3.45;30.41;27.38;11.07;28.26;28.82;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3088;3284.845029;5.99;110400;380.88;108580;3301.9178;0;0;0;2921.0378;2687.5908;1.057158521;1.148984436;1820;2912;37.5;3.57;3.75;3.4;1914;1.608;;GR BASS SMOOTHLY;;Unchecked;;0;2;23.54;0;0;0;0;2;1820;1.648550725;1.057158521;505;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ04;BAS31072014VML;BASS;0.38;3.4;VONITSA;80-100%20,7;2014;July;31/07/14;03/10/14;3.49;31.4;29.58;6.15;30.62;28.98;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3379.5;3292.098916;-2.65;110300;384.947;108195;3397.323;0;0;0;3012.376;2927.9839;1.121871904;1.154207166;2105;2907;27.59;3.82;3.88;3.43;2108.5;1.608;;GR BASS SMOOTHLY;;Unchecked;;0;2;23.54;0;0;0;0;2;2105;1.90843155;1.121869297;595;A 1-300;A 1-300;;
GREECE;PETALAS;PE_05;L1/12/12A-NHR;BASS;10.74;13.46;NIREUS;;2012;December;31/07/14;31/01/15;321.98;532;520.8;2.15;544.26;541.67;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;41737.5;46693.30412;10.61;93381;30066.81438;70839;37686.348;9296.03471;0;0;16915.56833;17784.05447;2.467401579;2.346905767;3793;2052;-84.84;0.6;0.32;0.27;41300;1.12;;GR BASS SMOOTHLY;PE_05\L1/12/12A-NHR;Unchecked;;0;53;21.01;0;0;0;2;2;39633;32.14615946;2.319301603;1362;A 1-300;A 1-300;;
GREECE;PETALAS;AK_02;BAS09082014VML;BASS;0.07;0.97;VONITSA;;2014;August;09/08/14;31/08/15;13.5;353;357.03;-1.13;375.05;325.2;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;431.79;389.683776;-10.81;981;13.2435;551;194.503;0;0;0;181.2595;193.40905;2.382164797;2.232522211;397;0;0;1.65;1.58;0.84;219.5;1.139;;GR BASS SMOOTHLY;;Unchecked;;0;54;20.16;0;0;0;0;1;397;40.46890928;2.3821188;640;A 1-300;A 1-300;;
GREECE;PETALAS;AKS09;BAS14032014V__;BASS;5.14;7.22;VONITSA;22-43%15,1;2014;March;12/08/14;11/09/14;43.94;60.04;61.94;-3.07;61.88;68.87;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2845.5;3991.079525;28.7;117035;5142.5179;120244;7219.44976;0;0;0;2076.93186;2298.18082;1.370049762;1.238153228;1075;1076;0.09;1.55;1.52;1.04;2745.5;1.229;;GR BASS SMOOTHLY;;Unchecked;;0;6;23.6;0;0;0;0;2;6550;5.832591273;1.270973111;505;A 1-300;A 1-300;;
GREECE;PETALAS;AKS04;BAS20032014xV_;BASS;5.65;15.74;VONITSA;81-100%18,9;2014;March;19/08/14;24/11/14;64.63;184.4;147.8;24.76;147.99;166.14;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;11387.5;14113.98898;19.32;87406;5649.04978;85341;15736.8804;0;0;0;10087.83062;6980.56481;1.128835369;1.631314988;2695;2491;-8.19;1.19;1.35;1.08;8775;1.12;;GR BASS SMOOTHLY;;Unchecked;;0;22;22.95;0;0;0;0;2;8075;8.932522124;1.190861506;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ02;BAS20032014V_;BASS;2.07;15.29;VONITSA;81-100%18,9;2014;March;21/08/14;24/11/14;68.12;183.28;150.17;22.05;149.69;169.24;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;11012.5;13782.75382;20.1;85048;5793.46976;83408;15287.01824;0;0;0;9493.54848;6691.87376;1.15999829;1.645652682;1770;2400;26.25;1.18;1.33;1.04;8600;1.12;;GR BASS SMOOTHLY;;Unchecked;;0;22;22.99;0;0;0;0;2;6941;7.763982103;1.187377607;364;A 1-300;A 1-300;;
GREECE;PETALAS;AKS05;BAS27082014VMSA;BASS;0.52;4.86;VONITSA;0-9%21,3;2014;August;27/08/14;19/12/14;5.4;52.47;58.15;-9.77;60.35;72.23;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;6316.5;8205.914162;23.03;95700;516.78;92695;4863.70665;0;0;0;4346.92665;5077.36325;1.453095603;1.244051231;3005;3700;18.78;2.86;2.6;1.99;2943;1.611;;GR BASS SMOOTHLY;;Unchecked;;0;10;22.23;0;0;0;0;1;2935;3.066875653;1.451868858;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ05B;BAS27082014VMSB;BASS;0.43;5.43;VONITSA;10-29%20;2014;August;27/08/14;19/12/14;4;51.92;52.85;-1.76;54.67;65.9;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;6499;8424.954195;22.86;107200;428.8;104615;5431.6108;0;0;0;5002.8108;5290.50205;1.299069715;1.228427839;2585;4305;39.95;2.89;2.79;2.25;3170.5;1.611;;GR BASS SMOOTHLY;;Unchecked;;0;9;22.23;0;0;0;0;1;2525;2.355410448;1.298261301;340;A 1-300;A 1-300;;
GREECE;PETALAS;AKS01;BAS29032014V__;BASS;5.69;12.97;VONITSA;80-100%12,5;2014;March;30/08/14;19/12/14;56.33;134.77;129.85;3.79;132.98;166.47;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;11226;17397.39576;35.47;101035;5691.30155;96210;12966.2217;0;0;0;7274.92015;7102.70425;1.543109721;1.58052477;4890;3248;-50.55;1.14;1.15;0.79;6237.5;1.123;;GR BASS SMOOTHLY;;Unchecked;;0;21;22.2;0;0;0;0;2;11330;10.68867925;1.431706388;430;A 1-300;A 1-300;;
GREECE;PETALAS;PE_14;BAS30082014VMS A;BASS;0.36;3.51;VONITSA;64-85%19,5;2014;August;30/08/14;25/11/14;3.04;30.8;29.98;2.74;30.75;41.22;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3714.23;5388.420407;31.07;117400;356.896;114075;3513.51;0;0;0;3156.614;3150.91025;1.176650043;1.178780005;3325;3921;15.2;3.09;3.1;2.66;2236;1.61;;GR BASS SMOOTHLY;;Unchecked;;0;4;22.96;0;0;0;0;1;3325;2.832197615;1.176647807;577;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ02;BAS30082014VMS B;BASS;0.35;3.47;VONITSA;64-85%15,2;2014;August;30/08/14;25/11/14;2.9;30.1;28.53;5.5;29.17;40.44;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3569;5362.312628;33.44;120000;348;115185;3467.0685;0;0;0;3119.0685;3011.94645;1.144251882;1.184948026;4815;4046;-19.01;3.02;3.09;2.69;1966.5;1.61;;GR BASS SMOOTHLY;;Unchecked;;0;3;22.96;0;0;0;0;1;4815;4.0125;1.144251882;77;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ03;BAS31032014VMI;BASS;7.22;12.74;VONITSA;0-58%17,4;2014;March;20/09/14;19/12/14;62.22;114.22;118.13;-3.31;120.15;148.38;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;9862;15647.71476;36.97;116050;7220.631;111550;12741.241;0;0;0;5520.61;6182.1015;1.786396793;1.595250418;4500;3066;-46.77;1.13;1.1;0.67;5937.5;1.123;;GR BASS SMOOTHLY;;Unchecked;;0;19;21.54;0;0;0;0;2;10900;9.536307962;1.529547844;36;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ04;BAS03052014VML (A5B);BASS;9.8;11.08;VONITSA;42-70%23,3;2014;May;25/09/14;01/10/14;75.2;75.68;79.06;-4.28;79.02;81.32;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;762.5;1209.352364;36.95;130265;9795.928;146373;11077.50864;0;0;0;1281.58064;1770.46646;0.594968413;0.430677461;800;277;-188.81;1.22;1.19;0.11;412.5;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;0;23.36;0;0;0;0;2;6725;4.930351906;1.349937345;3355;A 1-300;A 1-300;;
GREECE;PETALAS;PE_06;BAS29092014VMS;BASS;1.21;3.97;VONITSA;;2014;September;29/09/14;12/12/14;12.14;41.02;41.59;-1.37;42.97;56.76;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3658;5663.224792;35.41;99400;1206.716;96795;3970.5309;0;0;0;2763.8149;2952.56515;1.323532918;1.238922704;2505;2385;-5.03;2.13;2.07;1.65;2651;1.611;;GR BASS SMOOTHLY;;Unchecked;;0;4;21.43;0;0;0;0;1;2445;2.459758551;1.320394526;44;A 1-300;A 1-300;;
GREECE;PETALAS;AKS06;BAS18072014V_L;BASS;3.99;5.99;VONITSA;;2014;July;03/10/14;30/10/14;34.02;46.78;48.85;-4.24;49.39;54.99;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2287.5;3250.704108;29.63;117265;3989.3553;128050;5990.179;0;0;0;2000.8237;2335.0342;1.14327914;0.979643039;1385;980;-41.33;1.72;1.67;1.18;1812.5;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;8;22.74;0;0;0;0;2;4230;3.519134775;1.212574853;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ06;BAS25072014VML;BASS;4.37;5.42;VONITSA;0-37%16,4;2014;July;03/10/14;31/10/14;39.65;49.75;56.19;-11.46;56.73;62.04;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2425;3315.56338;26.86;110280;4372.602;108995;5422.50125;0;0;0;1049.89925;1810.68435;2.309745435;1.339272635;1345;941;-42.93;1.78;1.66;0.81;1925;1.223;;GR BASS SMOOTHLY;;Unchecked;;0;7;22.7;0;0;0;0;2;3905;3.458813109;1.33211051;595;A 1-300;A 1-300;;
GREECE;PETALAS;PE_13;BAS14042014VML;BASS;2.93;4.89;VONITSA;23-41%20,6;2014;April;21/10/14;17/12/14;110.24;186.13;157.21;18.4;160.08;172.65;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;5861;7869.086729;25.52;74435;8205.7144;73585;13696.37605;0;0;0;5490.66165;3573.7724;1.067448765;1.640003711;1180;1276;7.52;0.96;1.04;0.92;5478;1.123;;GR BASS SMOOTHLY;;Unchecked;;0;13;20.56;0;0;0;0;2;5450;6.978233035;1.224633784;3901;A 1-300;C 365-600;;
GREECE;PETALAS;PE_03;BAS29042013NIR;BASS;13.76;12.4;NIREUS;;2013;April;31/10/14;31/12/14;397;474.77;458.36;3.58;495.18;475.38;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;11412.5;14980.09422;23.82;97062;38533.614;73126;34718.03102;9620.68177;0;0;5805.09879;7297.60045;1.965944149;1.563870217;1473;727;-102.61;0.45;-0.16;0.29;11012.5;1.121;;GR BASS SMOOTHLY;PE_05\BAS29042013NIR;Unchecked;;0;24;19.99;0;0;0;3;2;59932.3;42.54806938;2.095497911;2380;A 1-300;A 1-300;;
GREECE;PETALAS;DIX07;BAS20032014V_;BASS;6.5;8.06;VONITSA;81-100%18,9;2014;March;01/03/15;30/04/15;225;282.75;249.97;13.11;251.37;249.51;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;5887.5;5678.756261;-3.68;80933;18209.925;79803;22564.29825;0;0;0;4354.37325;1850.15511;1.35208896;3.182165629;1130;930;-21.51;0.48;0.5;0.37;4587.5;1.117;;GR BASS SMOOTHLY;;Unchecked;;0;9;15.17;0;0;0;0;2;10546;11.79642058;1.539218928;640;A 1-300;A 1-300;;
GREECE;PETALAS;PE_18;BAS13092014VML;BASS;3.55;7.64;VONITSA;;2014;September;10/03/15;14/07/15;79.9;174.96;155.85;12.26;161.19;164.68;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;16707.5;18650.5949;10.42;124460;9944.354;122279;21393.93384;0;0;0;11449.57984;9765.79801;1.459223852;1.710817691;2180;4636;52.98;0.89;0.93;0.62;11187.5;1.11;BIG;GR BASS SMOOTHLY;;Unchecked;;0;14;17.98;0;0;1;0;1;9172.18;7.843075889;1.347200193;362;A 1-300;A 1-300;;
GREECE;PETALAS;PE_12;BAS09112014VMS;BASS;4.15;7.57;VONITSA;;2014;November;17/03/15;30/06/15;35.09;67.07;68.92;-2.68;71.27;89.32;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;6029.5;10036.41684;39.92;118140;4145.5326;112825;7567.17275;0;0;0;3421.64015;3895.50515;1.762166603;1.547809531;3210;3645;11.93;1.01;0.98;0.62;5549;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;14;17.67;0;0;0;0;2;8000;6.504065041;1.853120851;2173;A 1-300;C 365-600;;
GREECE;PETALAS;AKS04;BAS27082014VMSA;BASS;3.31;6.5;VONITSA;0-9%21,3;2014;August;18/03/15;17/07/15;79.68;159.04;149.21;6.59;154.19;166.56;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;14187.5;17651.91499;19.63;116466;9280.01088;114471;18205.46784;0;0;0;8925.45696;8370.27261;1.589554469;1.69498661;1995;4148;51.9;0.89;0.9;0.57;12100;1.139;BIG;GR BASS SMOOTHLY;;Unchecked;;0;15;18.36;0;0;0;0;2;7404.94;6.972748151;1.396393743;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ06;BAS20032015VML ;BASS;0.67;4.03;VONITSA;;2015;March;20/03/15;13/07/15;5.71;35.94;37.83;-5;37.26;46.21;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;4336;5561.810863;22.04;117400;670.354;112254;4034.40876;0;0;0;3364.05476;3512.23004;1.288920755;1.234543282;5125;5068;-1.12;2.01;1.97;1.6;3074.5;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;18.2;0;0;0;0;1;5125;4.365417376;1.288643877;595;A 1-300;A 1-300;;
GREECE;PETALAS;AKS06;BAS21032015VML;BASS;0.33;0.95;VONITSA;;2015;March;21/03/15;21/04/15;5.44;8.34;8.01;4.12;7.57;8.86;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;403.5;539.0736282;25.15;61200;332.928;113870;949.6758;0;0;325.288;291.4598;203.7799;1.384410474;1.980077525;3030;1674;-81;4.68;6.08;1.38;403.5;1.937;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;15.19;0;0;1;0;1;2890;2.47219846;1.337942828;476;C 365-600;C 365-600;;
GREECE;PETALAS;AKZ03_;BAS28072014VML;BASS;3.15;6.06;VONITSA;48-70%18,5;2014;July;25/03/15;17/07/15;92.6;182.35;171.09;6.58;177.19;183.06;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;13137.5;15189.41335;13.51;95261;8821.1686;93021;16962.37935;0;0;0;8141.21075;7661.22239;1.613703465;1.714804679;2240;3201;30.02;0.93;0.94;0.59;9212.5;1.11;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;13;18.58;0;0;0;0;2;10695.09;9.716047605;1.57381311;595;A 1-300;A 1-300;;
GREECE;PETALAS;PE_06;BAS29092014VMS;BASS;6.12;7.39;VONITSA;;2014;September;26/03/15;05/05/15;65.03;71.52;73.85;-3.16;75.08;76.54;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1775;2232.072032;20.48;94040;6115.4212;103260;7385.1552;0;0;0;1269.734;1637.3396;1.39793059;1.084075655;4465;1135;-293.39;0.66;0.64;0.24;1725;1.246;;GR BASS SMOOTHLY;;Unchecked;;0;9;15.63;0;0;0;0;2;9660;9.718309859;1.575072641;1750;B 300-365;C 365-600;;
