Region	Site	Unit	Batch	Species	Start Fish Density	End Fish Density	Hatchery	Lot Quality	Origin Year	Origin Month	From	To	Start Av. Wt.	End Av.Wt.	Model End Av. Wt. Act. Feed	Av. Wt. Deviation (%)	Av. Wt. Before Sampl.	Model End Av. Wt. Sugg. Feed	Actual Feed	Feed Category	Supplier	Period Feed Qty	Model Feed Qty	Feed Deviation (%)	Opening Fish No	Opening Biomass	Closing Fish No	Closing Biomass	Harvest Biomass	Transfer - (Kg)	Transfer + (Kg)	Biomass Produced	Biomass Produced Before Sampl.	Econ. FCR Period	Econ FCR Period Before Sampl.	Mortality No	Model Mortality No	Mortality Deviation (%)	SFR Period (%)	SFR Period (%) Before Sampl.	SGR Period (%)	Max Feed Qty	Food Price	Current Grading	Feeding Policy	Group Tag	Vaccinated	Feeder	Feeding Rate (Kg / Hour)	Fastings No	Avg. Temp.	Avg. Oxygene	Transfer - (No)	Transfer + (No)	Harvest (No)	Sampling (No)	LTD Mortality No	LTD Mortality %	LTD Econ. FCR	Period Day Degrees	Start Av. Weight Category	End Av. Weight Category	cage comment	feeding test	aminolab check date	pre-grow code
d	d	d	d	d	c	c	d	d	c	d	c	c	c	c	c	c	c	c	d	d	d	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d	d	d	d	d	c	c	c	c	c	c	c	c	c	c	c	c	d	d	d	d	d	d
																																		c																																
ashdod	Dag hayam	DHC.04	Egoz	sea bream	0	0	Ardag		2013	August	1/12/2014	2/10/2014	48.64	75	57.32	30.84	59.74	59.86	summer 48/20 3 4363	summer	tzemach	2250	2994.146878	24.85	147389	7169.00096	120279	9020.925	0	0	0	1851.92404	16.4665	1.214952639	136.6410591	0	0	0	0.96	1.08	1.49	2250	5.438		dag hayam feeding		Unchecked		0	4	18	0	0	1	0	1	2960	1.968752702	1.391050693	540	01  0-50	02  051-100				
ashdod	Dag hayam	DHC.02	Tapuah	sea bream	0	0	Ardag		2013	July	12/16/2013	2/13/2014	96	155	135.21	14.64	144.3	132.05	summer 46/18 4 4784	summer	tzemach	10350	9524.238563	-8.67	153855	14770.08	115549	17910.095	0	0	0	3140.015	1903.6407	3.296162598	5.436950366	21	0	0	1.08	1.12	0.81	9150	4.431		dag hayam feeding		Unchecked		0	5	18.13	0	0	0	0	2	111	0.072103673	1.407005889	1110	02  051-100	04  151-200				
ashdod	quality fish	QF.32	QF04012014MM	sea bream	2.17	3.07	Ardag	cv = 0.22	2014	January	1/4/2014	2/13/2014	24	34	34.9	-2.58	33.49	38.48	2.5 mm 4922	Raanan weaning	raanan	4780	6405.097861	25.37	284080	6817.92	284080	9658.72	0	0	0	2840.8	2695.9192	1.682624613	1.773050172	0	0	0	1.47	1.48	0.87	4780	6.6		quality fish conservative summer		Unchecked		0	0	18	18	0	0	0	1	0	0	1.656223599	738	01  0-50	01  0-50				
ashdod	quality fish	QF.25	QF18122013Ard	sea bream	1.07	1.6	Ardag	poor quality, size differences	2013	December	1/17/2014	2/13/2014	14	21	21.93	-4.24	21.09	19.16	2.5 mm 4922	Raanan weaning	raanan	2680	1712.474031	-56.5	239179	3348.506	239179	5022.759	0	0	0	1674.253	1695.77911	1.600713871	1.580394513	0	0	0	2.4	2.4	1.5	2680	6.6	S	QF 110% use for budjet	december	Unchecked		0	0	18	18	0	0	0	2	0	0	1.454769021	504	01  0-50	01  0-50				
ashdod	quality fish	QF.19	QF30012014MM	sea bream	2.1	2.86	Ardag	cv - 0.25	2014	January	1/30/2014	2/13/2014	23.5	32	27.72	15.44	26.93	28.98	2.5 mm 4922	Raanan weaning	raanan	1775	2305.636357	23.01	280311	6587.3085	280311	8969.952	0	0	0	2382.6435	961.46673	0.74497087	1.846137723	0	0	0	1.64	1.8	2.21	1775	6.6	S	QF 110% use for budjet		Unchecked		0	0	18	18	0	0	0	1	0	0	0.688308658	270	01  0-50	01  0-50			10/02/2015	
ashdod	quality fish	QF.12	sea02052013Ard	sea bream	3.78	4.93	Ardag		2013	May	1/21/2014	3/2/2014	145	189	177.35	6.57	172.51	176.76	46/18 4.5 mm 4904	Raanan winter	raanan	5688	5584.4591	-1.85	81892	11874.34	81892	15477.588	0	7591.23	0	11194.478	9844.07892	0.508107658	0.577809264	0	0	0	0.34	0.25	0.66	5688	4.4	S	quality fish conservative summer	may	Unchecked		0	0	18.05	18.05	1	0	0	2	14841.45	9.305692609	2.082120871	740	03  101-150	04  151-200			13/08/14	
ashdod	quality fish	QF.04	sea09042013Ard	sea bream	6.08	7.06	Ardag		2013	April	1/26/2014	3/2/2014	199	231	230.52	0.21	225.43	231.45	46/18 4.5 mm 4904	Raanan winter	raanan	6846	7051.320788	2.91	96050	19113.95	96050	22187.55	0	0	0	3073.6	2538.6015	2.227355544	2.696760401	0	0	0	0.95	0.96	0.43	6846	4.4	L	quality fish conservative summer	april	Unchecked		0	0	18.06	18.06	0	0	0	2	297.13	0.229474104	1.738065453	650	04  151-200	05  201-250			21/05/2014	
ashdod	quality fish	QF.18	sea09072013Ard	sea bream	3.54	4.42	Ardag		2013	July	1/26/2014	3/2/2014	129	161	153.49	4.89	149.79	155.17	46/18 3 mm 4903	Raanan winter	raanan	4421	4730.496606	6.54	86251	11126.379	86251	13886.411	0	0	0	2760.032	1793.15829	1.601793023	2.465482286	0	0	0	1.01	1.05	0.63	3446	4.4	S	quality fish conservative summer	july	Unchecked		0	0	18.06	18.06	0	0	0	2	38679.89	15.00354066	1.954028261	650	03  101-150	04  151-200			26/08/2014	
ashdod	quality fish	QF.28	sea09072013Ard	sea bream	3.87	4.54	Ardag		2013	July	1/26/2014	3/2/2014	150	176	176.79	-0.45	172.73	178.12	46/18 4.5 mm 4904	Raanan winter	raanan	4679	4914.190119	4.79	80989	12148.35	80989	14254.064	0	0	0	2105.714	1840.87997	2.222049148	2.541719219	0	0	0	1.01	1.02	0.46	4545.5	4.4	L	quality fish conservative summer	july	Unchecked		0	0	18.06	18.06	0	0	0	2	36320.1	15.00353751	1.951013326	650		04  151-200			09/09/2014	
ashdod	quality fish	QF.30	sea28082013Ard	sea bream	3.11	4.36	Ardag		2013	August	1/26/2014	3/2/2014	70	98	89.4	9.62	86.44	89.56	46/18 3 mm 4903	Raanan winter	raanan	5080	5124.278984	0.86	139760	9783.2	139760	13696.48	0	0	0	3913.28	2297.6544	1.298143757	2.210950437	0	0	0	1.25	1.33	0.96	5080	4.4	L	quality fish conservative summer	august	Unchecked		0	0	18.06	18.06	0	0	0	2	36988.84	13.14725609	1.323669111	650	02  051-100	02  051-100				
ashdod	quality fish	QF.36	sea28082013Ard	sea bream	2.67	3.66	Ardag		2013	August	1/30/2014	3/2/2014	57	78	73.92	5.52	71.26	72.8	46/18 3 mm 4903	Raanan winter	raanan	4487	4181.857649	-7.3	147250	8393.25	147250	11485.5	0	0	0	3092.25	2099.785	1.451046972	2.136885443	0	0	0	1.47	1.54	1.01	4232	4.4	S	quality fish conservative summer	august	Unchecked		0	0	18.06	18.06	0	0	0	2	38971.15	13.1472595	1.631193555	578	02  051-100	02  051-100				
ashdod	quality fish	QF.17	sea02052013Ard	sea bream	3.69	4.43	Ardag		2013	May	2/6/2014	3/2/2014	150	180	170.96	5.29	167.6	169.22	46/18 4.5 mm 4904	Raanan winter	raanan	3492	3202.427481	-9.04	77361	11604.15	77361	13924.98	0	0	0	2320.83	1361.5536	1.504634118	2.564717247	0	0	0	1.14	1.19	0.76	3492	4.4	S	quality fish conservative summer	may	Unchecked		0	0	18.08	18.08	0	0	0	2	10489.92	6.167832047	2.410054897	452		04  151-200			26/08/2014	
ashdod	quality fish	QF.29	sea25022013Ard	sea bream	2.95	7.04	Ardag		2013	February	2/11/2014	3/2/2014	245	278	262.6	5.86	264.26	264.68	46/18 4.5 mm 4904	Raanan winter	raanan	2651	2986.321937	11.23	37798	9260.51	79548	22114.344	0	0	10855	1998.834	905.84448	1.326273217	2.926550924	0	0	0	6.08	12.63	0.67	2651	4.4	L	quality fish conservative summer	february	Unchecked		0	0	18.1	18.1	0	2	0	1	1334.84	1.084140526	1.585994592	362	05  201-250	06  251-300			01/04/2014	
ashdod	quality fish	QF.16	sea09042013Ard	sea bream	5.17	6.14	Ardag		2013	April	1/26/2014	3/3/2014	166	197	194.95	1.05	190.49	196.63	46/18 4.5 mm 4904	Raanan winter	raanan	6176.5	6543.389929	5.61	97900	16251.4	97900	19286.3	0	0	0	3034.9	2397.571	2.035157666	2.576148944	0	0	0	0.97	0.98	0.48	6016.5	4.382	S	quality fish conservative summer	april	Unchecked		0	0	18.08	18.08	0	0	0	2	302.86	0.229479431	1.975001548	669	04  151-200	04  151-200			29/07/14	
ashdod	quality fish	QF.26	17092013Ard	sea bream	2.92	3.78	Ardag		2013	September	1/30/2014	3/3/2014	61	79	77.68	1.7	75.56	79.58	46/18 3 mm 4903	Raanan winter	raanan	4573	5102.521002	10.38	150485	9179.585	150485	11888.315	0	0	0	2708.73	2191.0616	1.688245045	2.087116127	0	0	0	1.36	1.4	0.81	4500.5	4.4	S	QF 110% use for budjet	september	Unchecked		0	0	18.09	18.09	0	0	0	2	14318.54	7.078044835	1.319296465	597	02  051-100	02  051-100	was in dag hayam from 29/07/14 - 21/10/14		04/11/2014	
ashdod	quality fish	QF.35	sea25022013Ard	sea bream	5.16	6.09	Ardag		2013	February	2/11/2014	3/3/2014	190	224	204.99	9.27	202.92	208.22	46/18 4.5 mm 4904	Raanan winter	raanan	2841	3459.302071	17.87	85398	16225.62	85398	19129.152	0	0	0	2903.532	1103.34216	0.978463471	2.574903872	0	0	0	0.81	0.85	0.82	2841	4.4	S	quality fish conservative summer	february	Unchecked		0	0	18.14	18.14	0	1	0	1	1713	1.076125751	1.989115182	381	04  151-200	05  201-250			17/06/2014	
ashdod	quality fish	QF.20	sea25022013Ard	sea bream	5.27	6.41	Ardag		2013	February	2/18/2014	3/3/2014	200	243	209.87	15.79	208.54	212.31	46/18 4.5 mm 4904	Raanan winter	raanan	1831	2286.64023	19.93	82851	16570.2	82851	20132.793	0	0	0	3562.593	707.54754	0.513951495	2.587811979	0	0	0	0.77	0.83	1.5	1831	4.4	S	quality fish conservative summer	february	Unchecked		0	0	18.21	18.21	0	1	0	1	1144.34	1.094867116	1.789166078	255		05  201-250			07/05/2014	
ashdod	quality fish	QF.23	sea14062013maa	sea bream	3.98	5.21	maagan michael		2013	June	1/27/2014	3/4/2014	162	212	190.58	11.24	185.88	192.26	46/18 4.5 mm 4904	Raanan winter	raanan	4791	5077.286635	5.64	77204	12507.048	77204	16367.248	0	0	0	3860.2	1843.63152	1.241127403	2.598675466	0	0	0	0.93	0.99	0.75	4791	4.382	S	quality fish conservative summer	june	Unchecked		0	0	18.11	18.11	0	0	0	2	1767.79	1.876704349	1.99253044	670	04  151-200	05  201-250				
ashdod	quality fish	QF.24	sea25022013Ard	sea bream	6.44	7.62	Ardag		2013	February	1/27/2014	3/4/2014	250	296	283.64	4.36	277.99	287.35	46/18 4.5 mm 4904	Raanan winter	raanan	6391	7106.315282	10.07	80873	20218.25	80873	23938.408	0	0	0	3720.158	2263.63527	1.717937787	2.823334697	0	0	0	0.81	0.83	0.47	6391	4.382	L	quality fish conservative summer	february	Unchecked		0	0	18.11	18.11	0	0	0	2	1397.77	1.083492829	1.582734551	670		06  251-300			25/03/2014	
ashdod	quality fish	QF.31	sea18102012Ard	sea bream	11.78	12.43	Ardag		2012	October	1/27/2014	3/4/2014	323	341	348.85	-2.25	348.15	359.37	46/18 4.5 mm 4904	Raanan winter	raanan	8478	11970.46408	29.18	114534	36994.482	114534	39056.094	0	0	0	2061.612	2880.5301	4.112315994	2.943208266	0	0	0	0.62	0.61	0.15	8478	4.382	L	quality fish conservative summer	october	Unchecked		0	0	18.11	18.11	0	0	0	2	993.24	0.859745286	2.019776694	670	07  301-350	07  301-350		tzemach	11/02/2014	
ashdod	quality fish	QF.33	sea14062013maa	sea bream	4.77	5.56	maagan michael		2013	June	1/27/2014	3/4/2014	198	231	229.36	0.72	224.43	231.26	46/18 4.5 mm 4904	Raanan winter	raanan	5367	5696.991107	5.79	75650	14978.7	75650	17475.15	0	0	0	2496.45	1999.4295	2.149852791	2.684265687	0	0	0	0.92	0.93	0.43	5367	4.382	L	quality fish conservative summer	june	Unchecked		0	0	18.11	18.11	0	0	0	2	1732.2	1.876696633	1.871548903	670	04  151-200	05  201-250			01/07/2014	
ashdod	quality fish	QF.27	17092013Ard	sea bream	2.16	3.09	Ardag		2013	September	1/30/2014	3/4/2014	46	66	62.35	5.85	59.96	62.97	46/18 3 mm 4903	Raanan winter	raanan	4180	4345.591619	3.81	147205	6771.43	147205	9715.53	0	0	0	2944.1	2054.9818	1.41978873	2.034081275	0	0	0	1.55	1.63	1.09	3505	4.378	S	QF 110% use for budjet	september	Unchecked		0	0	18.12	18.12	0	0	0	2	14006.45	7.078044889	1.482230696	616	01  0-50	02  051-100			09/12/2014	
ashdod	Dag hayam	DHB.03a	Petel	sea bream	0	0	Ardag		2013	July	2/10/2014	3/4/2014	109	137	123.12	11.27	125.57	122.09	summer 48/20 3 4363	summer	tzemach	3975	3680.062994	-8.01	127570	13905.13	127570	17477.09	0	0	0	3571.96	2113.8349	1.11283441	1.880468527	0	0	0	1.16	1.21	1.04	3325	5.382		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	483	0.305541498	1.958724902	414	03  101-150	03  101-150				
ashdod	Dag hayam	DHB.06	Limon	sea bream	0	0	Ardag		2013	May	2/10/2014	3/4/2014	192	228	208.1	9.56	210.67	208.3	summer 46/18 4785  5	summer	tzemach	4800	4858.508352	1.2	117154	22493.568	117154	26711.112	0	0	0	4217.544	2187.26518	1.138103124	2.194521288	0	0	0	0.89	0.93	0.78	4800	4.584		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	518	0.342966862	1.640279517	414	04  151-200	05  201-250				
ashdod	Dag hayam	DHC.04	Egoz	sea bream	0	0	Ardag		2013	August	2/10/2014	3/4/2014	75	85	82.82	2.63	84.07	85.87	summer 48/20 3 4363	summer	tzemach	1925	2684.670784	28.3	120279	9020.925	120279	10223.715	0	0	0	1202.79	1090.93053	1.600445631	1.764548656	0	0	0	0.91	0.92	0.57	1925	5.489		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	2960	1.968752702	1.39644005	414	02  051-100	02  051-100				
ashdod	Dag hayam	DHC.05	Pekan	sea bream	0	0	Ardag		2013	September	2/10/2014	3/4/2014	74	88	82.06	7.24	83.27	84.78	summer 48/20 3 4363	summer	tzemach	1925	2585.851356	25.56	117002	8658.148	117002	10296.176	0	0	0	1638.028	1084.60854	1.175193586	1.774833895	0	0	0	0.93	0.95	0.79	1925	5.489		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	3280	2.18659378	1.305358451	414	02  051-100	02  051-100				
ashdod	Dag hayam	DHC.06	Limonit	sea bream	0	0	Ardag		2013	May	2/10/2014	3/4/2014	210	265	227.42	16.52	230.27	226.71	summer 46/18 4785  5	summer	tzemach	5350	5134.938082	-4.19	117879	24754.59	117879	31237.935	0	0	0	6483.345	2389.40733	0.825191317	2.239048961	0	0	0	0.87	0.94	1.06	5350	4.584		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	1546	0.968714167	1.51337008	414	05  201-250	06  251-300				
ashdod	Dag hayam	DHC.07	Lichi	sea bream	0	0	Ardag		2013	July	2/10/2014	3/4/2014	178	195	194.55	0.23	197.23	193.91	summer 46/18 4785  5	summer	tzemach	4925	4731.543345	-4.09	119465	21264.77	119450	23292.75	0	0	0	2027.98	2294.3535	2.428524936	2.146574187	15	0	0	1.01	1	0.41	4100	4.584		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	243	0.155414567	1.519820064	414	04  151-200	04  151-200				
ashdod	Dag hayam	DHC.08b	27112013Ard	sea bream	0	0	Ardag		2013	November	2/10/2014	3/4/2014	22	28	28.57	-2	29.67	27.05	summer 48/20 3 4363	summer	tzemach	1550	1191.052276	-30.14	128238	2821.236	128223	3590.244	0	0	0	769.008	983.14041	2.015583713	1.576580501	15	0	0	2.21	2.14	1.1	1550	5.489		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	173	0.114542228	1.746944525	414	01  0-50	01  0-50	storage for dag hayam			
ashdod	Dag hayam	DHB.02	Tlalit	sea bream	0	0	Ardag		2013	February	2/13/2014	3/4/2014	332	339	346.19	-2.08	348.25	348.43	summer 46/18 4785  5	summer	tzemach	5150	5962.445642	13.63	123166	40891.112	123151	41748.189	0	0	0	857.077	1996.22375	6.008795009	2.579871119	15	0	0	0.66	0.65	0.11	4550	4.584		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	5496	3.631702063	1.809642624	360	07  301-350	07  301-350				
ashdod	Dag hayam	DHC.02	Tapuah	sea bream	0	0	Ardag		2013	July	2/13/2014	3/4/2014	155	169	165.77	1.95	167.33	168.1	summer 46/18 4 4784	summer	tzemach	2975	3623.847079	17.9	115549	17910.095	115549	19527.781	0	0	0	1617.686	1424.71917	1.839046638	2.088130814	6	0	0	0.84	0.84	0.46	2400	4.422		dag hayam feeding		Unchecked		0	4	18	0	0	0	0	2	111	0.072103673	1.425760145	360	04  151-200	04  151-200				
ashdod	quality fish	QF.06	sea02052013Ard	sea bream	2.42	5.88	Ardag		2013	May	1/21/2014	3/5/2014	176	234	212.77	9.98	200.31	213.74	46/18 4.5 mm 4904	Raanan winter	raanan	5423	5616.175996	3.44	43132	7591.232	78900	18462.6	0	0	6152.096	4719.272	2061.131	1.149117915	2.631079732	0	0	0	2.38	4.49	0.66	5423	4.382	L	quality fish conservative summer	may	Unchecked		0	0	18.11	18.11	0	2	0	1	8938.6	7.917942387	1.310897094	797	04  151-200	05  201-250			03/06/2014	
ashdod	quality fish	QF.11	sea29112012Ard	sea bream	7.79	8.99	Ardag		2012	November	1/27/2014	3/5/2014	299	345	330.7	4.32	325.34	341.24	46/18 4.5 mm 4904	Raanan winter	raanan	6287	8402.812614	25.18	81884	24483.316	81884	28249.98	0	0	0	3766.664	2156.82456	1.669116226	2.914933424	0	0	0	0.65	0.67	0.39	5117	4.4		quality fish conservative summer	november	Unchecked		0	0	18.13	18.13	0	0	0	2	3406	3.993434166	2.459846157	689	06  251-300	07  301-350	genetic cage	tzemach	18/03/2014	
ashdod	quality fish	QF.19	QF30012014MM	sea bream	2.86	3.03	Ardag	cv - 0.25	2014	January	2/13/2014	3/6/2014	32	34	37.66	-9.72	37.1	41.06	2.5 mm 4922	Raanan weaning	raanan	2580	4140.299588	37.69	280311	8969.952	280311	9530.574	0	0	0	560.622	1429.5861	4.602031315	1.804718163	0	0	0	1.33	1.27	0.29	1677.5	6.6	S	QF 110% use for budjet		Unchecked		0	0	18.27	18.27	0	0	0	2	0	0	1.433777487	402	01  0-50	01  0-50			10/02/2015	
ashdod	quality fish	QF.25	QF18122013Ard	sea bream	1.6	2.06	Ardag	poor quality, size differences	2013	December	2/13/2014	3/6/2014	21	27	27.55	-2	26.65	28.43	2.5 mm 4922	Raanan weaning	raanan	2391	2711.821819	11.83	239179	5022.759	239179	6457.833	0	0	0	1435.074	1351.36135	1.666116172	1.769326909	0	0	0	1.99	2.01	1.2	2391	6.6	S	QF 110% use for budjet	december	Unchecked		0	0	18.27	18.27	0	0	0	2	0	0	1.49917426	402	01  0-50	01  0-50				
ashdod	quality fish	QF.32	QF04012014MM	sea bream	3.07	3.44	Ardag	cv = 0.22	2014	January	2/13/2014	3/6/2014	34	38	39.93	-4.83	39.09	42.55	2.5 mm 4922	Raanan weaning	raanan	2750	3935.871493	30.13	284080	9658.72	284080	10795.04	0	0	0	1136.32	1445.9672	2.420092932	1.901841204	0	0	0	1.28	1.26	0.53	1787.5	6.6		quality fish conservative summer		Unchecked		0	0	18.27	18.27	0	0	0	2	0	0	1.836756246	402	01  0-50	01  0-50				
ashdod	quality fish	QF.37	sea18102012Ard	sea bream	9.83	9.3	Ardag		2012	October	1/27/2014	3/30/2014	294	345	357.85	-3.59	342.93	365.08	46/18 4.5 mm 4904	Raanan winter	raanan	14661	16550.42363	11.42	105074	30891.756	84699	29221.155	6426.88625	0	0	4756.28525	4580.95832	3.082447589	3.200422046	0	0	0	0.71	-0.32	0.26	7610	4.4		quality fish conservative summer	october	Unchecked		0	0	18.56	18.56	0	0	1	2	2078.75	1.939987541	2.26715825	1169	06  251-300	07  301-350		tzemach	24/02/2014	
ashdod	quality fish	QF.07	sea11062013Ard	sea bream	2.28	5.56	Ardag		2013	June	2/25/2014	3/30/2014	160	199	188.35	5.65	179.33	187.46	46/18 4.5 mm 4904	Raanan winter	raanan	3826	3690.252927	-3.68	44808	7169.28	87790	17470.21	0	0	7092.03	3208.9	1482.0707	1.192308891	2.58152327	0	0	0	3.22	6.15	0.66	3826	4.286	L	quality fish conservative summer	june	Unchecked		0	0	19.03	19.03	0	2	0	1	1689.02	1.041934498	1.519665095	647	04  151-200	04  151-200			13/08/14	
ashdod	quality fish	QF.23	sea14062013maa	sea bream	5.21	5.65	maagan michael		2013	June	3/4/2014	3/30/2014	212	230	236.39	-2.7	232.73	236.61	46/18 4.5 mm 4904	Raanan winter	raanan	4340	4382.962004	0.98	77204	16367.248	77204	17756.92	0	0	0	1389.672	1600.43892	3.123039106	2.711756098	0	0	0	0.98	0.97	0.31	4340	4.286	S	quality fish conservative summer	june	Unchecked		0	0	19.19	19.19	0	0	0	2	1767.79	1.876704349	2.082910607	518	05  201-250	05  201-250				
ashdod	quality fish	QF.24	sea25022013Ard	sea bream	7.62	8.86	Ardag		2013	February	3/4/2014	3/30/2014	296	344	324.62	5.97	319.87	325.61	46/18 4.5 mm 4904	Raanan winter	raanan	5590	5785.093565	3.37	80873	23938.408	80873	27820.312	0	0	0	3881.904	1930.43851	1.440015003	2.89571513	0	0	0	0.83	0.86	0.58	5590	4.286	L	quality fish conservative summer	february	Unchecked		0	0	19.19	19.19	0	0	0	2	1397.77	1.083492829	1.554067938	518	06  251-300	07  301-350			25/03/2014	
ashdod	quality fish	QF.33	sea14062013maa	sea bream	5.56	6.48	maagan michael		2013	June	3/4/2014	3/30/2014	231	269	256.78	4.76	252.79	256.73	46/18 4.5 mm 4904	Raanan winter	raanan	4546	4535.557708	-0.23	75650	17475.15	75650	20349.85	0	0	0	2874.7	1648.4135	1.581382405	2.757803185	0	0	0	0.93	0.96	0.59	4546	4.286	L	quality fish conservative summer	june	Unchecked		0	0	19.19	19.19	0	0	0	2	1732.2	1.876696633	1.815007366	518	05  201-250	06  251-300			01/07/2014	
ashdod	quality fish	QF.27	17092013Ard	sea bream	3.09	4.12	Ardag		2013	September	3/4/2014	4/1/2014	66	88	82.56	6.59	80.19	82.91	46/18 3 mm 4903	Raanan winter	raanan	4498	4588.777397	1.98	147205	9715.53	147205	12954.04	0	0	0	3238.51	2088.83895	1.388910332	2.153349352	0	0	0	1.43	1.5	1.03	4498	4.292	S	QF 110% use for budjet	september	Unchecked		0	0	19.24	19.24	0	0	0	2	14006.45	7.078044889	1.44167725	558	02  051-100	02  051-100			09/12/2014	
ashdod	quality fish	QF.06	sea02052013Ard	sea bream	5.88	6.63	Ardag		2013	May	3/5/2014	4/1/2014	234	264	260.74	1.25	256.66	261.01	46/18 4.5 mm 4904	Raanan winter	raanan	4912	4964.752984	1.06	78900	18462.6	78900	20829.6	0	0	0	2367	1787.874	2.075200676	2.747397188	0	0	0	0.93	0.94	0.45	4912	4.286	L	quality fish conservative summer	may	Unchecked		0	0	19.25	19.25	0	0	0	2	8938.6	7.917942387	1.390056158	539	05  201-250	06  251-300			03/06/2014	
ashdod	quality fish	QF.29	sea25022013Ard	sea bream	7.04	7.8	Ardag		2013	February	3/2/2014	4/3/2014	278	308	315.02	-2.23	309.51	313.21	46/18 4.5 mm 4904	Raanan winter	raanan	7051	6704.287061	-5.17	79548	22114.344	79548	24500.784	0	0	0	2386.44	2506.55748	2.954610214	2.813021467	0	0	0	0.95	0.94	0.32	7051	4.286	L	quality fish conservative summer	february	Unchecked		0	0	19.27	19.27	0	0	0	2	1334.84	1.084140526	1.713107768	636	06  251-300	07  301-350			01/04/2014	
ashdod	quality fish	QF.30	sea28082013Ard	sea bream	4.36	5.69	Ardag		2013	August	3/2/2014	4/3/2014	98	128	120.26	6.44	117.2	119.13	46/18 3 mm 4903	Raanan winter	raanan	6173	5854.817311	-5.43	139760	13696.48	139760	17889.28	0	0	0	4192.8	2683.392	1.472285823	2.300446599	0	0	0	1.23	1.29	0.83	3875.5	4.292	L	quality fish conservative summer	august	Unchecked		0	0	19.27	19.27	0	0	0	2	36988.84	13.14725609	1.348312536	636	02  051-100	03  101-150				
ashdod	quality fish	QF.36	sea28082013Ard	sea bream	3.66	4.97	Ardag		2013	August	3/2/2014	4/3/2014	78	106	97.64	8.56	94.98	96.87	46/18 3 mm 4903	Raanan winter	raanan	5522	5300.025828	-4.19	147250	11485.5	147250	15608.5	0	0	0	4123	2500.305	1.339316032	2.208530559	0	0	0	1.28	1.36	0.96	5522	4.292	S	quality fish conservative summer	august	Unchecked		0	0	19.27	19.27	0	0	0	2	38971.15	13.1472595	1.53423533	636	02  051-100	03  101-150				
ashdod	quality fish	QF.20	sea25022013Ard	sea bream	6.41	6.83	Ardag		2013	February	3/3/2014	4/3/2014	243	259	277.91	-6.8	272.73	274.83	46/18 4.5 mm 4904	Raanan winter	raanan	6760	6157.740647	-9.78	82851	20132.793	82851	21458.409	0	0	0	1325.616	2463.16023	5.099515999	2.744441843	0	0	0	1.05	1.02	0.21	6760	4.286	S	quality fish conservative summer	february	Unchecked		0	0	19.28	19.28	0	0	0	2	1144.34	1.094867116	1.987785145	617	05  201-250	06  251-300			07/05/2014	
ashdod	quality fish	QF.26	17092013Ard	sea bream	3.78	4.93	Ardag		2013	September	3/3/2014	4/3/2014	79	103	98.94	4.1	96.22	99.31	46/18 3 mm 4903	Raanan winter	raanan	5744	5853.908291	1.88	150485	11888.315	150485	15499.955	0	0	0	3611.64	2591.3517	1.590413219	2.21660379	0	0	0	1.36	1.41	0.86	5744	4.292	S	QF 110% use for budjet	september	Unchecked		0	0	19.28	19.28	0	0	0	2	14318.54	7.078044835	1.372702607	617	02  051-100	03  101-150	was in dag hayam from 29/07/14 - 21/10/14		04/11/2014	
ashdod	quality fish	QF.35	sea25022013Ard	sea bream	6.09	6.99	Ardag		2013	February	3/3/2014	4/3/2014	224	257	254.13	1.13	250.12	254.09	46/18 4.5 mm 4904	Raanan winter	raanan	6009	5999.174704	-0.16	85398	19129.152	85398	21947.286	0	0	0	2818.134	2230.59576	2.132261986	2.69389914	0	0	0	0.95	0.96	0.44	6009	4.286	S	quality fish conservative summer	february	Unchecked		0	0	19.28	19.28	0	0	0	2	1713	1.076125751	1.998495512	617	05  201-250	06  251-300			17/06/2014	
ashdod	quality fish	QF.19	QF30012014MM	sea bream	3.03	3.57	Ardag	cv - 0.25	2014	January	3/6/2014	4/4/2014	34	40	42.42	-5.7	41.82	46.62	46/18 3 mm 4903	Raanan winter	raanan	4040	6014.805233	32.83	280311	9530.574	280311	11212.44	0	0	0	1681.866	2192.03202	2.402093865	1.843038771	0	0	0	1.35	1.32	0.56	2020	4.292	S	QF 110% use for budjet		Unchecked		0	0	19.33	19.33	0	0	0	2	0	0	1.751298339	580	01  0-50	01  0-50			10/02/2015	
